date,regime,active_CHAMP,CHAMP_equity,CHAMP_cash,CHAMP_dd_%,CHAMP_ret_%,k_today,VIX,scale
2024-12-30,BULL,longbyungi,47927911.73174289,12106777.31765259,-13.534339095859128,-1.961570678457969,0.7523511061755226,15.949999809265137,1.2539185102925376
2024-12-31,BULL,longbyungi,48230526.160770245,48230526.160770245,-12.988399252883454,0.6313949806975083,0.6896551875334813,17.399999618530273,1.1494253125558023
2025-01-02,BEAR,yangbyungi,47485210.371388085,30527493.10714194,-14.333006601351306,-1.5453196320059703,0.6916426360898716,17.350000381469727,1.1527377268164527
2025-01-03,BEAR,yangbyungi,48687899.204319365,25442823.768147137,-12.163262895773597,2.532765093646816,0.6692693695345898,17.93000030517578,1.1154489492243165
2025-01-06,BULL,longbyungi,50420845.964263454,12858062.30987677,-9.036892864278666,3.5592966389282,0.7439554013857544,16.1299991607666,1.2399256689762574
2025-01-07,BULL,longbyungi,51636485.090970434,51636485.090970434,-6.843785826776838,2.4109851857078812,0.7481296331089068,16.040000915527344,1.246882721848178
2025-01-08,BULL,longbyungi,51636485.090970434,51636485.090970434,-6.843785826776838,0.0,0.673400684932973,17.81999969482422,1.1223344748882884
2025-01-10,BULL,longbyungi,51636485.090970434,51636485.090970434,-6.843785826776838,0.0,0.6779660724719172,17.700000762939453,1.129943454119862
2025-01-13,NEUTRAL,longbyungi,51636485.090970434,51636485.090970434,-6.843785826776838,0.0,0.6141248432831071,19.540000915527344,1.0235414054718452
2025-01-14,BEAR,yangbyungi,51095503.23696192,36967909.22451662,-7.8197589466950435,-1.0476736614729587,0.6253256730609724,19.190000534057617,1.0422094551016208
2025-01-15,BEAR,yangbyungi,51727842.41184529,36852276.55011196,-6.678970151683606,1.2375632586507868,0.6413682836552753,18.709999084472656,1.0689471394254588
2025-01-16,NEUTRAL,longbyungi,52469764.006785244,52469764.006785244,-5.340486192595318,1.4342790272073191,0.7444168346935812,16.1200008392334,1.240694724489302
2025-01-17,NEUTRAL,longbyungi,52413708.95250318,14539814.99399636,-5.441613847450055,-0.10683305965472067,0.7228915496529372,16.600000381469727,1.2048192494215622
2025-01-21,BULL,longbyungi,53160096.66287178,13264794.004093029,-4.095072670589095,1.4240314705546986,0.7514088791078385,15.970000267028809,1.2523481318463976
2025-01-22,BULL,longbyungi,54198509.96463834,11034973.733645275,-2.221694733084878,1.9533698524890175,0.7968127268023953,15.0600004196167,1.3280212113373255
2025-01-23,BULL,longbyungi,53220282.05303328,10688587.913273014,-3.986493570247429,-1.8048981646235362,0.7947019666784939,15.100000381469727,1.3245032777974899
2025-01-24,BULL,longbyungi,53208476.91718184,53208476.91718184,-4.007790948676315,-0.02218164841680803,0.7989347293126966,15.020000457763672,1.3315578821878278
2025-01-27,BULL,longbyungi,53208476.91718184,53208476.91718184,-4.007790948676315,0.0,0.8080807873226695,14.850000381469727,1.3468013122044493
2025-01-28,BEAR,yangbyungi,52386551.76173852,42299706.19124862,-5.4906075207173055,-1.5447259592163087,0.670391075739324,17.899999618530273,1.11731845956554
2025-01-29,BEAR,yangbyungi,52098536.66977697,52098536.66977697,-6.010209030088475,-0.5497882228849171,0.731261432759393,16.40999984741211,1.2187690545989884
2025-01-30,BEAR,yangbyungi,52243741.226596706,25671741.854586296,-5.74824877523773,0.278711392107045,0.724637704528882,16.559999465942383,1.2077295075481367
2025-01-31,BEAR,yangbyungi,51641253.57328573,31467468.201488104,-6.835183115746801,-1.1532245569814914,0.7575757502779743,15.84000015258789,1.2626262504632906
2025-02-03,BEAR,yangbyungi,49968011.411406636,49968011.411406636,-9.85384143304061,-3.240126925858877,0.7303712584971626,16.43000030517578,1.2172854308286043
2025-02-04,NEUTRAL,longbyungi,50603553.08873327,17765212.81252288,-8.707275075846743,1.2718970785008166,0.6444682845940221,18.6200008392334,1.0741138076567034
2025-02-05,NEUTRAL,longbyungi,51960890.949904725,15250270.273354411,-6.258532558265428,2.682297543003287,0.6972690667268389,17.209999084472656,1.162115111211398
2025-02-06,BULL,longbyungi,51353586.58629597,12246616.393626183,-7.354156616816299,-1.1687720370196386,0.7609384687171853,15.770000457763672,1.2682307811953089
2025-02-07,NEUTRAL,longbyungi,51574353.38252127,51574353.38252127,-6.955876235894376,0.42989557477999263,0.7741935483870968,15.5,1.2903225806451613
2025-02-10,NEUTRAL,longbyungi,51578417.52130019,14156444.898051083,-6.948544215098396,0.007880154596939803,0.725513865524318,16.540000915527344,1.2091897758738632
2025-02-11,BULL,longbyungi,51051454.42335201,12201317.242857493,-7.899226414465021,-1.0216736442729357,0.7590132625873093,15.8100004196167,1.265022104312182
2025-02-12,NEUTRAL,longbyungi,50601596.152644515,12368674.314730182,-8.710805539957267,-0.8811860030019436,0.7490636490078573,16.020000457763672,1.2484394150130955
2025-02-13,NEUTRAL,longbyungi,51242559.02486626,12362746.131228581,-7.554458927739571,1.2666850869451185,0.7551919283024183,15.890000343322754,1.2586532138373638
2025-02-14,NEUTRAL,longbyungi,51236808.23158705,51236808.23158705,-7.56483380374905,-0.011222689476564351,0.7947019666784939,15.100000381469727,1.3245032777974899
2025-02-18,BULL,longbyungi,51695423.895995565,9609070.944966964,-6.737455662468372,0.8950902295388863,0.8124576593152605,14.770000457763672,1.3540960988587676
2025-02-19,BULL,longbyungi,53000716.01388504,11335460.315119185,-4.382607692500795,2.524966466114198,0.7817589382268815,15.350000381469727,1.3029315637114691
2025-02-20,BULL,longbyungi,52619392.19192407,11509413.5298689,-5.070545370004719,-0.7194691895503258,0.7858545933375453,15.270000457763672,1.3097576555625754
2025-02-21,BULL,longbyungi,52856560.67041826,52856560.67041826,-4.642675085286108,0.4507244736486893,0.7662835323707272,15.65999984741211,1.2771392206178787
2025-02-24,NEUTRAL,longbyungi,52856560.67041826,52856560.67041826,-4.642675085286108,0.0,0.6589786163269051,18.209999084472656,1.0982976938781752
2025-02-25,BEAR,yangbyungi,52812224.06561048,42817872.492755406,-4.722661750643176,-0.0838809870438495,0.632244483109513,18.979999542236328,1.0537408051825217
2025-02-26,BEAR,yangbyungi,52335802.00288598,37828452.950742215,-5.5821640121511695,-0.9021056604861521,0.6176016372374131,19.43000030517578,1.0293360620623553
2025-02-27,BEAR,yangbyungi,54279445.489103556,39376386.82506914,-2.0756807850397907,3.7137932578359845,0.6282722387608984,19.100000381469727,1.0471203979348307
2025-02-28,BEAR,yangbyungi,54692016.67605653,35734628.167529784,-1.3313704435093499,0.7600873281503828,0.5679129425750833,21.1299991607666,0.9465215709584721
2025-03-03,BEAR,yangbyungi,56718233.827274315,41929606.4266787,0.0,3.7047768108811496,0.6113092467157991,19.6299991607666,1.018848744526332
2025-03-04,BEAR,yangbyungi,55896624.56765668,29619880.44388409,-1.448580472586125,-1.448580472586125,0.5267778594508494,22.780000686645508,0.877963099084749
2025-03-05,BEAR,yangbyungi,56455435.91133997,38965192.62707092,-0.46333938524012463,0.9997228777328226,0.5104210924361499,23.510000228881836,0.8507018207269165
2025-03-06,BEAR,yangbyungi,54657206.508576944,54657206.508576944,-3.6338002430997385,-3.185219233072689,0.5471956148202987,21.93000030517578,0.9119926913671645
2025-03-07,BEAR,yangbyungi,55512452.169281125,38833649.066594794,-2.125915383164423,1.5647445512422475,0.48250903076245705,24.8700008392334,0.8041817179374284
2025-03-10,BEAR,yangbyungi,54269182.64456384,54269182.64456384,-4.317925678307688,-2.23962278035571,0.5134788005593257,23.3700008392334,0.8557980009322095
2025-03-11,BEAR,yangbyungi,53478672.77466464,38290138.40758487,-5.71167477195289,-1.456645984658811,0.43072504440438963,27.860000610351562,0.7178750740073161
2025-03-12,BEAR,yangbyungi,53204681.12561495,44507724.43902589,-6.194749844219927,-0.5123381618017508,0.4457652290486928,26.920000076293945,0.7429420484144881
2025-03-13,BEAR,yangbyungi,52821971.41582107,43243050.214161746,-6.869505886446758,-0.7193158603663319,0.49525382693806064,24.229999542236328,0.8254230448967678
2025-03-14,BEAR,yangbyungi,53620299.62130059,40352078.46900692,-5.46197227404498,1.511356324047397,0.48661800787721066,24.65999984741211,0.8110300131286845
2025-03-17,BEAR,yangbyungi,54135740.146092154,38693261.60917921,-4.553198340143494,0.961278710547897,0.5512172598839119,21.770000457763672,0.9186954331398532
2025-03-18,NEUTRAL,longbyungi,53677324.84385181,53677324.84385181,-5.361431021782293,-0.8467886483185638,0.585080442032458,20.510000228881836,0.9751340700540967
2025-03-19,BEAR,yangbyungi,53805491.024991564,38835668.726809144,-5.135461042656953,0.23877155113931625,0.5529953722625812,21.700000762939453,0.9216589537709687
2025-03-20,NEUTRAL,longbyungi,53242043.459067985,21130577.611803904,-6.128876260132632,-1.0471934280125272,0.6030150869362814,19.899999618530273,1.0050251448938023
2025-03-21,NEUTRAL,longbyungi,51427827.32821954,51427827.32821954,-9.3275233413752,-3.407487791566821,0.6060606294135135,19.799999237060547,1.0101010490225224
2025-03-24,NEUTRAL,longbyungi,51728038.096166745,19418807.309558507,-8.79822130270198,0.5837516059763015,0.6224066168375152,19.280000686645508,1.0373443613958586
2025-03-25,BEAR,yangbyungi,51439252.143447876,51439252.143447876,-9.307380233141027,-0.5582774126905665,0.6864988738131719,17.479999542236328,1.1441647896886198
2025-03-26,BEAR,yangbyungi,51583785.60567105,37042259.96965392,-9.052553077092195,0.28097893379186445,0.6997084703742039,17.149999618530273,1.1661807839570066
2025-03-27,BEAR,yangbyungi,52103267.86870913,52103267.86870913,-8.136653148649287,1.007065024287357,0.6546644871765922,18.329999923706055,1.0911074786276538
2025-03-28,BEAR,yangbyungi,50721749.07550271,25799765.810811587,-10.572410928790333,-2.651501239207499,0.642054556292449,18.690000534057617,1.0700909271540817
2025-03-31,BEAR,yangbyungi,50850984.65592729,50850984.65592729,-10.344555490240982,0.2547932253523122,0.5542725270872142,21.649999618530273,0.9237875451453571
2025-04-01,BEAR,yangbyungi,50822779.45311428,40571134.86698796,-10.39428412406782,-0.055466384778701805,0.5385996243345147,22.280000686645508,0.8976660405575245
2025-04-02,BEAR,yangbyungi,51071196.6497973,36455722.04683139,-9.956299405715107,0.4887910487308078,0.5512172598839119,21.770000457763672,0.9186954331398532
2025-04-03,BEAR,yangbyungi,48858439.09044819,48858439.09044819,-13.857615455308048,-4.332691819465884,0.5578800498517614,21.510000228881836,0.9298000830862692
2025-04-04,BEAR,yangbyungi,48858439.09044819,48858439.09044819,-13.857615455308048,0.0,0.39973350489728593,30.020000457763672,0.6662225081621432
2025-04-07,BEAR,yangbyungi,48858439.09044819,48858439.09044819,-13.857615455308048,0.0,0.3,45.310001373291016,0.5
2025-04-08,BEAR,yangbyungi,47245863.578844815,42957809.79104438,-16.700749669455472,-3.3005055863903676,0.3,46.97999954223633,0.5
2025-04-09,BEAR,yangbyungi,50788621.5884501,40257413.88558887,-10.454507904604082,7.498556997890526,0.3,52.33000183105469,0.5
2025-04-10,BEAR,yangbyungi,49255303.80370649,49255303.80370649,-13.157902706023783,-3.019018309196053,0.35693040991204067,33.619998931884766,0.5948840165200678
2025-04-11,BEAR,yangbyungi,49824443.881289504,41867008.23315051,-12.154451013017553,1.1554899343452663,0.3,40.720001220703125,0.5
2025-04-14,BEAR,yangbyungi,50532698.100329176,50532698.100329176,-10.905726976235064,1.4214994967673755,0.31948880621003445,37.560001373291016,0.5324813436833907
2025-04-15,BEAR,yangbyungi,50377376.42055482,43130814.79959512,-11.17957485423382,-0.30736866546483554,0.38847524237962033,30.889999389648438,0.6474587372993672
2025-04-16,BEAR,yangbyungi,49367124.298249036,49367124.298249036,-12.960751830552109,-2.0053686676179905,0.39840636340119767,30.1200008392334,0.6640106056686628
2025-04-17,BEAR,yangbyungi,49208316.038527004,43881386.976881064,-13.240746902693557,-0.32168829353437234,0.36764706569834443,32.63999938964844,0.6127451094972407
2025-04-21,BEAR,yangbyungi,49511629.68980117,49511629.68980117,-12.705974165943923,0.6163869762108698,0.4047217590013186,29.649999618530273,0.6745362650021978
2025-04-22,BEAR,yangbyungi,49586775.227286026,40727780.46391634,-12.573484960243874,0.15177350847801474,0.3548196365547711,33.81999969482422,0.5913660609246185
2025-04-23,BEAR,yangbyungi,50501310.04001661,43323729.99174408,-10.961067310717553,1.844311933048104,0.39254171147511363,30.56999969482422,0.654236185791856
2025-04-24,BEAR,yangbyungi,51767551.44449605,40263923.41250448,-8.728555261178828,2.507343677770124,0.42179260731802387,28.450000762939453,0.7029876788633731
2025-04-25,BEAR,yangbyungi,51921654.76504628,39751689.29722342,-8.456855474088265,0.29768323254666385,0.4533434193912438,26.469999313354492,0.755572365652073
2025-04-28,BEAR,yangbyungi,51667679.55735462,42343305.18336187,-8.904639529679804,-0.4891508347354079,0.4830917844720629,24.84000015258789,0.8051529741201049
2025-04-29,BEAR,yangbyungi,51153228.792165115,42080106.54901446,-9.811668416997033,-0.9956916385579717,0.4771371841754827,25.149999618530273,0.7952286402924712
2025-04-30,BEAR,yangbyungi,50480517.60633469,50480517.60633469,-10.99772648058035,-1.3150903700793637,0.4964832421233485,24.170000076293945,0.8274720702055809
2025-05-01,BEAR,yangbyungi,49863018.57110892,41127431.767236516,-12.086439921669246,-1.2232422813911015,0.4858299445077396,24.700000762939453,0.809716574179566
2025-05-02,BEAR,yangbyungi,50609096.918047264,38126560.00827938,-10.771028110345227,1.4962558792432024,0.4878048704844394,24.600000381469727,0.8130081174740657
2025-05-05,NEUTRAL,longbyungi,50088342.62438142,23667713.47590983,-11.689170757825595,-1.0289736932257765,0.5291005219810994,22.68000030517578,0.8818342033018324
2025-05-06,NEUTRAL,longbyungi,48609438.091595605,48609438.091595605,-14.296629476109324,-2.9525922705734176,0.5076142263038552,23.639999389648438,0.8460237105064253
2025-05-07,BEAR,yangbyungi,49128024.43520291,34474221.97591733,-13.38230914450913,1.066842909457466,0.48465266110952376,24.760000228881836,0.8077544351825396
2025-05-08,BEAR,yangbyungi,49297745.05231344,38218075.28999199,-13.083074479291268,0.3454659922960568,0.5095541566352004,23.549999237060547,0.849256927725334
2025-05-09,NEUTRAL,longbyungi,49135584.87103015,23185627.49352688,-13.368979329179787,-0.32894036250787906,0.5338078400515052,22.479999542236328,0.8896797334191754
2025-05-12,NEUTRAL,longbyungi,54173580.12633459,24511285.236564945,-4.486482616311771,10.253251830680444,0.5479452150239502,21.899999618530273,0.9132420250399171
2025-05-13,NEUTRAL,longbyungi,56493169.88992211,18953282.3544065,-0.3968105530887889,4.281773067569383,0.6525285697809587,18.389999389648438,1.087547616301598
2025-05-14,BULL,longbyungi,56364876.003621124,19529635.137290366,-0.6230056893683944,-0.22709627827748324,0.6586169293214245,18.219999313354492,1.0976948822023742
2025-05-15,BULL,longbyungi,55048400.26353854,19667215.147891268,-2.944085968581056,-2.335631395690485,0.6444682845940221,18.6200008392334,1.0741138076567034
2025-05-16,BULL,longbyungi,55133173.57752554,55133173.57752554,-2.7946220162211044,0.15399777937443737,0.6730229978321693,17.829999923706055,1.121704996386949
2025-05-19,BULL,longbyungi,55133173.57752554,55133173.57752554,-2.7946220162211044,0.0,0.6960556936957368,17.239999771118164,1.1600928228262282
2025-05-20,BULL,longbyungi,55276810.50017253,18661392.695997708,-2.5413755503942315,0.26052721678540003,0.6615215217067637,18.139999389648438,1.1025358695112728
2025-05-21,NEUTRAL,longbyungi,52714313.73918493,18317465.890234023,-7.059317291653755,-4.63575365112574,0.66334991148595,18.09000015258789,1.1055831858099168
2025-05-22,NEUTRAL,longbyungi,51344545.00985095,22366015.33424058,-9.474358517206326,-2.598475882871587,0.5749879979612299,20.8700008392334,0.9583133299353832
2025-05-23,NEUTRAL,longbyungi,49040083.146355554,49040083.146355554,-13.537358557922053,-4.48823115104684,0.5917159562968884,20.280000686645508,0.986193260494814
2025-05-27,NEUTRAL,longbyungi,49481700.874586016,22638962.752218317,-12.758741703287024,0.9005240201418463,0.5383579859631468,22.290000915527344,0.8972633099385781
2025-05-28,NEUTRAL,longbyungi,49676053.68309599,49676053.68309599,-12.416077985827412,0.39277713796170843,0.6329114229666516,18.959999084472656,1.054852371611086
2025-05-29,NEUTRAL,longbyungi,49676053.68309599,49676053.68309599,-12.416077985827412,0.0,0.6214396857526979,19.309999465942383,1.03573280958783
2025-05-30,NEUTRAL,longbyungi,49676053.68309599,49676053.68309599,-12.416077985827412,0.0,0.6256517105873958,19.18000030517578,1.042752850978993
2025-06-02,NEUTRAL,longbyungi,50827572.252911195,17575210.71090688,-10.385833931821864,2.3180556514436734,0.6462035647391319,18.56999969482422,1.0770059412318864
2025-06-03,BULL,longbyungi,52987112.531714745,17617579.592020586,-6.578345346440195,4.2487574815849305,0.6535947495140209,18.360000610351562,1.0893245825233682
2025-06-04,BULL,longbyungi,53909068.12007239,17269708.158627078,-4.952844116685229,1.7399619347172823,0.6783493294359736,17.690000534057617,1.1305822157266228
2025-06-05,BULL,longbyungi,52784641.74012925,17408202.83693316,-6.935321891588075,-2.0857833740303033,0.6814309814927618,17.610000610351562,1.1357183024879365
2025-06-06,BULL,longbyungi,52926660.80056782,18887117.35947164,-6.684927880958147,0.2690537545708249,0.6493506654355597,18.479999542236328,1.0822511090592664
2025-06-09,BULL,longbyungi,54909888.08972616,15313363.481965072,-3.188296982334049,3.7471233952039995,0.7155634867287436,16.770000457763672,1.1926058112145728
2025-06-10,BULL,longbyungi,56691992.12532851,16651542.452940293,-0.04626678261124839,3.245506588340308,0.6993007055189289,17.15999984741211,1.1655011758648814
2025-06-11,BULL,longbyungi,57516944.55100566,57516944.55100566,0.0,1.4551480636867176,0.7079645699035928,16.950000762939453,1.1799409498393214
2025-06-12,BULL,longbyungi,57726501.66879253,17528339.367958,0.0,0.36433979485999135,0.6952491217190094,17.260000228881836,1.1587485361983492
2025-06-13,BULL,longbyungi,55155470.11421096,55155470.11421096,-4.453814938124845,-4.453814938124845,0.6659267311411173,18.020000457763672,1.1098778852351956
2025-06-16,NEUTRAL,longbyungi,56266554.1541795,23365573.328810476,-2.5290767193715036,2.0144584710597213,0.5763688845290021,20.81999969482422,0.960614807548337
2025-06-17,BULL,longbyungi,54952831.712970205,20761978.984569363,-4.804846778584193,-2.3348194339562367,0.6279434650305455,19.110000610351562,1.046572441717576
2025-06-18,NEUTRAL,longbyungi,54768166.42719185,24623214.226465587,-5.124743672454313,-0.33604325750289377,0.5555555457440916,21.600000381469727,0.925925909573486
2025-06-20,NEUTRAL,longbyungi,55481244.0019215,55481244.0019215,-3.889474681409355,1.3019927838511913,0.5958292136874523,20.139999389648438,0.9930486894790873
2025-06-23,NEUTRAL,longbyungi,55577319.44422961,23193421.454586923,-3.7230425583277382,0.17316742628334936,0.5819592391658763,20.6200008392334,0.9699320652764606
2025-06-24,BULL,longbyungi,58567619.61550844,22573584.613524415,0.0,5.380432523881473,0.6051437239621181,19.829999923706055,1.0085728732701968
2025-06-25,BULL,longbyungi,59212751.619143054,59212751.619143054,0.0,1.101516516924983,0.6864988738131719,17.479999542236328,1.1441647896886198
2025-06-26,BULL,longbyungi,59212751.619143054,59212751.619143054,0.0,0.0,0.7159904436827442,16.760000228881836,1.193317406137907
2025-06-27,BULL,longbyungi,58376710.21991219,16382551.92689792,-1.4119279654630557,-1.4119279654630557,0.7233272989529241,16.59000015258789,1.2055454982548737
2025-06-30,BULL,longbyungi,58975995.98039108,58975995.98039108,-0.3998389405626468,1.026583646494128,0.7352941313966889,16.31999969482422,1.2254902189944814
2025-07-01,BULL,longbyungi,58879086.19066504,16674025.201610543,-0.563502656698267,-0.16432073441924322,0.7172743770676719,16.729999542236328,1.1954572951127866
2025-07-02,BULL,longbyungi,60430494.434421815,16789317.561194763,0.0,2.6349054377864167,0.7130124809505963,16.829999923706055,1.1883541349176605
2025-07-03,BULL,longbyungi,60979259.21750978,60979259.21750978,0.0,0.908092492414525,0.7211538726056125,16.639999389648438,1.2019231210093542
2025-07-07,BULL,longbyungi,60979259.21750978,60979259.21750978,0.0,0.0,0.7326007701357163,16.3799991607666,1.2210012835595272
2025-07-08,BULL,longbyungi,61506021.552956,19846540.108347997,0.0,0.8638385283876504,0.674536221610098,17.790000915527344,1.12422703601683
2025-07-09,BULL,longbyungi,61223881.53797428,17706583.2121856,-0.4587193381363486,-0.4587193381363486,0.7138608198240813,16.809999465942383,1.1897680330401357
2025-07-10,BULL,longbyungi,62394232.45272507,62394232.45272507,0.0,1.911592152197783,0.7528231063925437,15.9399995803833,1.2547051773209061
2025-07-11,BULL,longbyungi,62418727.05339279,14946146.134429328,0.0,0.03925779628153325,0.7604562866326829,15.779999732971191,1.267427144387805
2025-07-14,BULL,longbyungi,61248628.23536379,61248628.23536379,-1.8745957715992856,-1.8745957715992856,0.7317073340929389,16.399999618530273,1.2195122234882314
2025-07-15,BULL,longbyungi,61248628.23536379,61248628.23536379,-1.8745957715992856,0.0,0.6976743876579468,17.200000762939453,1.162790646096578
2025-07-16,BULL,longbyungi,61261220.79558817,18959584.834055208,-1.8544214412038351,0.020559742458226005,0.690448825054529,17.3799991607666,1.1507480417575484
2025-07-17,BULL,longbyungi,61010223.9851169,18377481.915761635,-2.256539238730493,-0.40971565243334007,0.6993007055189289,17.15999984741211,1.1655011758648814
2025-07-18,BULL,longbyungi,61504111.500858754,61504111.500858754,-1.4652902994187533,0.8095159851606804,0.726392231687895,16.520000457763672,1.210653719479825
2025-07-21,BULL,longbyungi,60705422.554625705,16528526.80414731,-2.7448565192646934,-1.2985943975825087,0.731261432759393,16.40999984741211,1.2187690545989884
2025-07-22,BULL,longbyungi,60057955.66447097,60057955.66447097,-3.7821524090076775,-1.066571754067125,0.7207207372332218,16.649999618530273,1.2012012287220364
2025-07-23,BULL,longbyungi,60057955.66447097,60057955.66447097,-3.7821524090076775,0.0,0.7272727272727273,16.5,1.2121212121212122
2025-07-24,BULL,longbyungi,60057955.66447097,60057955.66447097,-3.7821524090076775,0.0,0.7807417104325828,15.369999885559082,1.3012361840543047
2025-07-25,BULL,longbyungi,60114236.85392733,13229141.376215346,-3.691985255473418,0.09371146392458396,0.779727078122284,15.390000343322754,1.2995451302038068
2025-07-28,BULL,longbyungi,61652106.78750522,12069659.463428684,-1.2281895227241768,2.558245790119207,0.8037508208114345,14.930000305175781,1.3395847013523907
2025-07-29,BULL,longbyungi,61124550.82097536,12617292.260951005,-2.07337812466184,-0.855698197546062,0.7984032077975155,15.029999732971191,1.3306720129958591
2025-07-30,BULL,longbyungi,62374320.0625539,62374320.0625539,-0.07114369827008193,2.044627281170408,0.7509386948530948,15.979999542236328,1.2515644914218247
2025-07-31,BULL,longbyungi,62374320.0625539,62374320.0625539,-0.07114369827008193,0.0,0.7751938213730988,15.479999542236328,1.291989702288498
2025-08-01,BULL,longbyungi,62374320.0625539,62374320.0625539,-0.07114369827008193,0.0,0.7177033787564474,16.719999313354492,1.1961722979274123
2025-08-04,NEUTRAL,longbyungi,62403622.68385169,25647535.39263285,-0.024198458145707757,0.046978662482266564,0.5888125855815106,20.3799991607666,0.9813543093025178
2025-08-05,BULL,longbyungi,62989364.05167364,62989364.05167364,0.0,0.9386335963048609,0.6849314889533816,17.520000457763672,1.1415524815889695
2025-08-06,BULL,longbyungi,62989364.05167364,62989364.05167364,0.0,0.0,0.6722688931960654,17.850000381469727,1.1204481553267758
2025-08-07,BULL,longbyungi,61449703.58376949,17916475.084031872,-2.4443181655891655,-2.4443181655891655,0.7155634867287436,16.770000457763672,1.1926058112145728
2025-08-08,BULL,longbyungi,61954832.11053259,17014377.69094874,-1.6423914683316498,0.8220194684495086,0.7242003754380456,16.56999969482422,1.207000625730076
2025-08-11,BULL,longbyungi,60916799.28506582,12989958.41389808,-3.2903408342201734,-1.6754670945033467,0.7920792278649668,15.149999618530273,1.3201320464416113
2025-08-12,BULL,longbyungi,64360959.472155236,16214850.939711586,0.0,5.653875823271903,0.7384615384615385,16.25,1.2307692307692308
2025-08-13,BULL,longbyungi,65739958.75135046,12127790.883595563,0.0,2.142602115482495,0.8146639764374455,14.729999542236328,1.3577732940624092
2025-08-14,BULL,longbyungi,65164051.245814525,10927438.924348079,-0.8760387388045188,-0.8760387388045188,0.828157362977928,14.489999771118164,1.38026227162988
2025-08-15,BULL,longbyungi,63810164.805764765,63810164.805764765,-2.9354961308764915,-2.0776584852629454,0.809170604297695,14.829999923706055,1.3486176738294917
2025-08-18,BULL,longbyungi,63810376.703372955,13066495.493219532,-2.935173803920088,0.0003320750053381616,0.7952286201893798,15.09000015258789,1.3253810336489664
2025-08-19,BULL,longbyungi,63840917.64976074,63840917.64976074,-2.888716600465946,0.04786203743907258,0.8005337013494078,14.989999771118164,1.3342228355823464
2025-08-20,BULL,longbyungi,63840917.64976074,63840917.64976074,-2.888716600465946,0.0,0.7707129245473936,15.569999694824219,1.2845215409123227
2025-08-21,BULL,longbyungi,62983864.404868826,15014210.684456058,-4.192418734100622,-1.3424826528870004,0.7648183760950008,15.6899995803833,1.274697293491668
2025-08-22,BULL,longbyungi,65958019.78947753,17552088.289231032,0.0,4.722090987447869,0.7228915496529372,16.600000381469727,1.2048192494215622
2025-08-25,BULL,longbyungi,65740690.220261954,65740690.220261954,-0.3294968070740145,-0.3294968070740145,0.8438818406933359,14.220000267028809,1.4064697344888932
2025-08-26,BULL,longbyungi,65689754.32236928,12401387.672738202,-0.40672152979196463,-0.07748001689975581,0.8113590284618587,14.789999961853027,1.3522650474364313
2025-08-27,BULL,longbyungi,65266804.21037738,11651224.420066133,-1.0479629032320026,-0.6438600910520842,0.8207934400774525,14.619999885559082,1.3679890667957542
2025-08-28,BULL,longbyungi,65050574.88266044,12601121.510305531,-1.3757916167183915,-0.331300621093622,0.8080807873226695,14.850000381469727,1.3468013122044493
2025-08-29,BULL,longbyungi,62783430.842138775,62783430.842138775,-4.813044656997423,-3.485202159413947,0.8316008140135531,14.430000305175781,1.3860013566892553
2025-09-02,BULL,longbyungi,62783430.842138775,62783430.842138775,-4.813044656997423,0.0,0.7812500174622986,15.359999656677246,1.3020833624371644
2025-09-03,BULL,longbyungi,62783430.842138775,62783430.842138775,-4.813044656997423,0.0,0.6988934156481459,17.170000076293945,1.1648223594135765
2025-09-04,BEAR,yangbyungi,63892716.988731064,30527724.00609045,-3.131238335138664,1.766845378968629,0.7339449370044174,16.350000381469727,1.223241561674029
2025-09-05,BULL,longbyungi,65384981.30712141,65384981.30712141,-0.8687927323851152,2.3355781202003767,0.7843137157126817,15.300000190734863,1.3071895261878028
2025-09-08,BULL,longbyungi,64804338.95759127,13697250.08764755,-1.7491138084019697,-0.8880362705967371,0.7905138180997581,15.180000305175781,1.3175230301662635
2025-09-09,BULL,longbyungi,64930616.510784134,64930616.510784134,-1.5576624070471223,0.19485971961770154,0.7941760604009737,15.109999656677246,1.3236267673349562
2025-09-10,BULL,longbyungi,64930616.510784134,64930616.510784134,-1.5576624070471223,0.0,0.7978723424492297,15.039999961853027,1.3297872374153827
2025-09-11,BULL,longbyungi,64327127.78648445,14170526.6888967,-2.4726212342312537,-0.9294363071378653,0.7817589382268815,15.350000381469727,1.3029315637114691
2025-09-12,BULL,longbyungi,64628104.1920903,64628104.1920903,-2.0163061317365227,0.46788410420695037,0.8157715818409778,14.710000038146973,1.3596193030682964
2025-09-15,BULL,longbyungi,65334108.24895984,12084930.866961196,-0.9459221827900044,1.0924102844965367,0.8130081174740657,14.760000228881836,1.3550135291234429
2025-09-16,BULL,longbyungi,65874098.80538473,65874098.80538473,-0.1272339351009233,0.8265063546397888,0.7648183760950008,15.6899995803833,1.274697293491668
2025-09-17,BULL,longbyungi,65418046.36432828,17555690.726326004,-0.8186622746903516,-0.6923091918172419,0.7334963051533853,16.360000610351562,1.2224938419223088
2025-09-18,BULL,longbyungi,69541512.4169524,16321489.372230433,0.0,6.303254654930512,0.7633587656591106,15.720000267028809,1.272264609431851
